451937958954.13806|1.624284661918835
3.4242810023374024e+16|128081.04231095461
2.612943467376438e+16|92487.05936456178
2.1617518420398884e+16|72284.74301601629
2.989246885455958e+16|109464.84012977312
3.437572322033423e+16|128633.34143896509
3.205771239739726e+16|118998.60540024024
1.0763075383122792e+16|56455.42115838513
7228039780745548.0|84770.30156284044
4444797445699025.0|111238.9341660016
2.5273981000808536e+16|88585.59898932338
1.3086591187533318e+16|49707.873578513885
3.105372420263322e+16|114607.01454178846
2.4383716265309852e+16|84571.43208293925
4010740803840176.5|118773.55796016069
2.5721295828010216e+16|90631.47110430321
2743841517730830.5|155750.61119556046
2.336749121906557e+16|80002.24225034716
3.3943826077773716e+16|126829.86046195455
2.0262286129570372e+16|66557.13694886591
3.4245255621360596e+16|128127.20798954935
3.060267817473788e+16|112604.21737879099
4234151939886581.5|123961.12943288706
3.3229185467492436e+16|123930.06890540507
3.1456514901514116e+16|116346.25155704713
3.4880651620037828e+16|130644.88766160127
3.3686826567577412e+16|125839.67151023474
3.38000232208426e+16|126241.01938950835
3154452351355466.5|146383.1351023394
3.370528641996169e+16|125952.96902593983
2.7243651996828804e+16|97541.18534566731
1.2248495618131222e+16|51289.275471570094
2.7876190889425436e+16|100344.8248606912
2.529932522607879e+16|88718.48636942952
3.4882407046777296e+16|130638.4746318469
3.060588929919947e+16|112623.65718191463
1.2252014604247174e+16|51283.78162830759
2.612825105352575e+16|92479.54805977334
5204538172226599.0|115061.23805452527
1.7851338663348494e+16|57427.60085978214
3161893852851035.0|146243.4883935557
2.438228446902134e+16|84567.14679841451
4231961339233692.0|123903.18385248489
2.963888702927009e+16|108331.14446591912
4231391869268712.5|123969.20626867673
3.1254676181524204e+16|115475.34638621098
3.124765872372234e+16|115432.23565425654
2.2235832314573268e+16|74989.14629163395
7228985258325211.0|84767.47467590019
3479053208041333.0|153403.32518950172
1.4810974189805638e+16|50113.43179855106
2.5298538539078216e+16|88714.29751796393
3.060611729879413e+16|112625.12223883304
3.4505551043673104e+16|129149.40924158858
2.9379538975537084e+16|107169.91251578032
1.5902803859034986e+16|51929.722936140235
2.5308270256124812e+16|88772.02285949994
7222763372029508.0|84840.58537730912
3.437465132766257e+16|128624.26181674791
3.4098312853005668e+16|127494.0342325979
1.6921394615455288e+16|54518.1758550127
1.0782081308031874e+16|56379.783212462076
1.0756195554983456e+16|56491.47857037541
1.075641454226668e+16|56472.82934633442
1.5912272141432592e+16|51955.68285574146
3.250310970066323e+16|121172.33137948906
3.2213719005780776e+16|119610.96749103458
3.463233374805245e+16|129650.51766764114
3166205909062254.0|146064.03735951034
2.6891898980733532e+16|95948.45804752425
1.3598815243476594e+16|49584.31724430714
1.7887625425795452e+16|57533.72643316708
3.272572105543326e+16|121768.75502066872
2.391214822583581e+16|82456.92892854133
2.9375200463030604e+16|107149.45693819571
1.9477751006200816e+16|63409.96596174053
3.0374088117199424e+16|111597.56438419399
3.4880895916350056e+16|130628.39723793292
2751619168883687.5|155074.0202351255
2.2822451247043624e+16|77578.4363047884
3.436884113356729e+16|128586.43001461464
2.026450755499113e+16|66570.62653124955
3.4501681328262784e+16|129129.84992993939
3.0377103419908612e+16|111615.49905104184
1.406878291311803e+16|49785.66089134121
5213147140001145.0|114897.17649478673
2534357970869105.0|161670.01550868724
2.727398094351229e+16|97732.40623090098
4010810129280240.5|118794.08847904245
3.1658149726529176e+16|117230.64517830678
3.2471468108852164e+16|120433.61297401079
3.2398079417902096e+16|120411.15121579064
3.3532503596783636e+16|125187.2175396061
3.307037933139652e+16|123261.32332104642
3.126715326605852e+16|115547.5583070822
3.14625658305916e+16|116384.86013660018
2.9102997188174924e+16|105927.24108649504
3.3241480431150812e+16|124002.03825641815
2.937557381429433e+16|107153.45126148337
2700776229293168.5|163868.389211256
1.2245898680301666e+16|51305.46949963163
