6
1.989e+30
1.39503859794e+28
2.5624087554e+27
1.423611033e+27
8.542121717999999e+26
3.7012064778e+27
0.0,0.0
-697245941981.266,-7969557584733.965
1294095225512.6038,4829629131445.342
485147863137.9982,120960947799.83386
-5571587454563.7295,3347747486915.3535
2758037637623.527,2154815163639.804
95999.69703435973,24291.946965650095
-695216895225.8667,-7969734581577.156
1291606360211.3447,4830294638980.805
483048123932.4137,128833842480.24332
-5572750544755.7705,3345810248483.554
2756139704215.9165,2157240001341.6973
287633.9594872864,74385.19761836746
-693187803180.8007,-7969911060637.695
1289117154517.0051,4830958855806.748
480820091303.651,136672521781.30891
-5573912958748.723,3343872604144.7935
2754239632473.798,2159663169692.4343
574512.97408749,151783.80380958942
-691158665978.2688,-7970087021904.733
1286627609095.3154,4831621781739.639
478464306099.09424,144474889276.57983
-5575074696400.117,3341934554134.2017
2752337423855.8774,2162084666815.5408
956222.3092336006,257986.10543170653
-689129483750.4724,-7970262465367.453
1284137724612.0896,4832283416596.262
475981343557.2683,152238856516.25372
-5576235757567.563,3339996098686.9634
2750433079822.5127,2164504490835.9004
1432322.9851096694,394484.3235489368
-687100256629.613,-7970437391015.07
1281647501733.2253,4832943760193.722
473371813209.8698,159962343595.62766
-5577396142108.75,3338057238038.3184
2748526601835.7144,2166922639879.7573
2002351.550614792,562764.1538632192
-685070984747.8926,-7970611798836.831
1279156941124.7034,4833602812349.441
470636358774.27795,167643279723.0813
-5578555849881.446,3336117972423.561
2746617991359.1494,2169339112074.7185
2665820.167128917,764304.3606315254
-683041668237.5131,-7970785688822.016
1276666043452.5867,4834260572881.163
467775658036.5141,175279603787.42972
-5579714880743.5,3334178302078.0405
2744707249858.1436,2171753905549.756
3422216.699134876,1000576.3711522773
-681012307230.6769,-7970959060959.936
1274174809383.0205,4834917041606.95
464790422724.6223,182869264924.48132
-5580873234552.838,3332238227237.1597
2742794378799.684,2174167018435.2092
4271004.811714591,1273043.8709398117
-678982901859.5865,-7971131915239.936
1271683239582.2324,4835572218345.188
461681398372.44543,190410223082.635
-5582030911167.465,3330297748136.376
2740879379652.423,2176578448862.7866
5211624.074935282,1583162.3997070494
-676953452256.4447,-7971304251651.392
1269191334716.5312,4836226102914.585
458449364173.7751,197900449587.34836
-5583187910445.466,3328356865011.201
2738962253886.6787,2178988194965.5674
6243490.07513931,1932378.9482777058
-674923958553.4541,-7971476070183.713
1266699095452.3071,4836878695134.169
455095132826.856,205337927704.30746
-5584344232245.003,3326415578097.201
2737043002974.4404,2181396254878.0032
7365994.533149078,2322131.556550515
-672894420882.8176,-7971647370826.341
1264206522456.0315,4837529994823.296
451619550369.2296,212720653201.1274
-5585499876424.317,3324473887629.995
2735121628389.369,2183802626735.9202
8578505.429396082,2753848.912639036
-670864839376.7384,-7971818153568.751
1261713616394.256,4838180001801.644
448023496002.90295,220046634907.4106
-5586654842841.729,3322531793845.2563
2733198131606.801,2186207308676.5198
9880367.13598094,3228949.9533116613
-668835214167.4194,-7971988418400.45
1259220377933.6133,4838828715889.215
444307881909.8346,227313895272.98892
-5587809131355.635,3320589296978.712
2731272514103.749,2188610298838.38
11270900.555668758,3748843.465857449
-666805545387.0637,-7972158165310.979
1256726807740.816,4839476136906.341
440473653057.7307,234520470924.17404
-5588962741824.51,3318646397266.142
2729344777358.907,2191011595361.4563
12749403.267821863,4314927.691504357
-664775833167.8745,-7972327394289.91
1254232906482.6565,4840122264673.679
436521786996.14905,241664413217.83936
-5590115674106.907,3316703094943.38
2727414922852.651,2193411196387.083
14315149.681269359,4928589.930517368
-662746077642.055,-7972496105326.851
1251738674826.0076,4840767099012.213
432453293642.9109,248743788793.15515
-5591267928061.458,3314759390246.3125
2725482952067.041,2195809100057.9739
15967391.194110509,5591206.14910483
-660716278941.8083,-7972664298411.44
1249244113437.8215,4841410639743.258
428269215060.8259,255756680120.7978
-5592419503546.871,3312815283410.8794
2723548866485.8247,2198205304518.2222
17705356.360446364,6304140.588262174
-658686437199.3376,-7972831973533.352
1246749222985.13,4842052886688.457
423970625224.7373,262701186049.45245
-5593570400421.931,3310870774673.0728
2721612667594.4385,2200599807913.302
19528251.06403143,7068745.37468287
-656656552546.8462,-7972999130682.291
1244254004135.0437,4842693839669.784
419558629778.89874,269575422349.42813
-5594720618545.501,3308925864268.938
2719674356880.0107,2202992608390.0674
21435258.69883453,7886360.13386719
-654626625116.537,-7973165769847.999
1241758457554.7534,4843333498509.544
415034365784.6986,276377522253.20215
-5595870157776.521,3306980552434.5728
2717733935831.362,2205383704096.7544
